calculation_id,application_id,calculation_name,input_fields,formula_version,result,units,calculated_at,policy_context,expected_interpretation
APP-000049-CALC-10,APP-000049,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000049-CALC-11,APP-000049,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,78000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000049-CALC-12,APP-000049,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000049-CALC-13,APP-000049,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,82694.91,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000049-CALC-14,APP-000049,funds_to_close_available,assets.eligible_close_amount,v1.0.0,106498.29,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000049-CALC-15,APP-000049,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000049-CALC-16,APP-000049,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,29754.23,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000049-CALC-17,APP-000049,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,11.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000049-CALC-18,APP-000049,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000049-CALC-19,APP-000049,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000049-CALC-20,APP-000049,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.8519,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000049-CALC-21,APP-000049,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.69,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000049-CALC-22,APP-000049,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,772,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000050-CALC-01,APP-000050,gross_monthly_income,income.annual_amount,v1.0.0,12800.00,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000050-CALC-02,APP-000050,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,12800.00,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000050-CALC-03,APP-000050,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3711.85,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000050-CALC-04,APP-000050,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,4736.00,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000050-CALC-05,APP-000050,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2900,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000050-CALC-06,APP-000050,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3700,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000050-CALC-07,APP-000050,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,8064.00,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000050-CALC-08,APP-000050,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.9000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000050-CALC-09,APP-000050,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.9000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000050-CALC-10,APP-000050,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.9000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000050-CALC-11,APP-000050,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,78540.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000050-CALC-12,APP-000050,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.1540,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000050-CALC-13,APP-000050,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,73787.73,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000050-CALC-14,APP-000050,funds_to_close_available,assets.eligible_close_amount,v1.0.0,81211.43,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000050-CALC-15,APP-000050,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000050-CALC-16,APP-000050,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,7423.70,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000050-CALC-17,APP-000050,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,2.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000050-CALC-18,APP-000050,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000050-CALC-19,APP-000050,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000050-CALC-20,APP-000050,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.0870,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000050-CALC-21,APP-000050,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.81,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000050-CALC-22,APP-000050,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,707,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000051-CALC-01,APP-000051,gross_monthly_income,income.annual_amount,v1.0.0,10866.67,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000051-CALC-02,APP-000051,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,10866.67,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000051-CALC-03,APP-000051,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3150.72,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000051-CALC-04,APP-000051,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3803.33,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000051-CALC-05,APP-000051,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2899,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000051-CALC-06,APP-000051,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3500,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000051-CALC-07,APP-000051,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,7063.34,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000051-CALC-08,APP-000051,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000051-CALC-09,APP-000051,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000051-CALC-10,APP-000051,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000051-CALC-11,APP-000051,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,88000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000051-CALC-12,APP-000051,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000051-CALC-13,APP-000051,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,93356.64,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000051-CALC-14,APP-000051,funds_to_close_available,assets.eligible_close_amount,v1.0.0,108480.10,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000051-CALC-15,APP-000051,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000051-CALC-16,APP-000051,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,18904.32,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000051-CALC-17,APP-000051,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,6.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000051-CALC-18,APP-000051,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000051-CALC-19,APP-000051,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000051-CALC-20,APP-000051,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.2195,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000051-CALC-21,APP-000051,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.70,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000051-CALC-22,APP-000051,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000052-CALC-01,APP-000052,gross_monthly_income,income.annual_amount,v1.0.0,9350.00,USD_PER_MONTH,2026-09-04,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000052-CALC-02,APP-000052,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,9350.00,USD_PER_MONTH,2026-09-04,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000052-CALC-03,APP-000052,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2712.04,USD_PER_MONTH,2026-09-04,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000052-CALC-04,APP-000052,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,2898.50,USD_PER_MONTH,2026-09-04,POL-LIA-001,DTI numerator.
APP-000052-CALC-05,APP-000052,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2901,RATIO,2026-09-04,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000052-CALC-06,APP-000052,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3100,RATIO,2026-09-04,POL-DTI-001,Principal affordability measure (AC-02).
APP-000052-CALC-07,APP-000052,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,6451.50,USD_PER_MONTH,2026-09-04,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000052-CALC-08,APP-000052,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7500,RATIO,2026-09-04,POL-CONV-001,Leverage against the value the rule uses.
APP-000052-CALC-09,APP-000052,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7500,RATIO,2026-09-04,POL-CONV-001,Leverage including every subordinate lien.
APP-000052-CALC-10,APP-000052,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7500,RATIO,2026-09-04,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000052-CALC-11,APP-000052,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,102500.00,USD,2026-09-04,POL-AST-002,Borrower equity contribution at purchase.
APP-000052-CALC-12,APP-000052,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2500,RATIO,2026-09-04,POL-AST-002,Contribution as a share of price.
APP-000052-CALC-13,APP-000052,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,107028.53,USD,2026-09-04,POL-AST-002,Borrower funds required at settlement.
APP-000052-CALC-14,APP-000052,funds_to_close_available,assets.eligible_close_amount,v1.0.0,128724.85,USD,2026-09-04,POL-AST-001,Eligible assets available at settlement.
APP-000052-CALC-15,APP-000052,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-09-04,POL-AST-002,Positive value means the file cannot close as structured.
APP-000052-CALC-16,APP-000052,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,27120.40,USD,2026-09-04,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000052-CALC-17,APP-000052,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,10.00,MONTHS,2026-09-04,POL-AST-003,Reserves expressed in months of housing expense.
APP-000052-CALC-18,APP-000052,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-09-04,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000052-CALC-19,APP-000052,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-09-04,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000052-CALC-20,APP-000052,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.8182,RATIO,2026-09-04,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000052-CALC-21,APP-000052,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.74,MULTIPLE,2026-09-04,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
